chip x0 y0 channel x y
4 3.375 -86.325 51 -42.085 75.265
4 3.375 -86.325 52 -36.555 80.795
4 3.375 -86.325 53 -42.085 69.735
4 3.375 -86.325 54 -42.085 64.205
4 3.375 -86.325 55 -42.085 58.675
4 3.375 -86.325 56 -42.085 53.145
4 3.375 -86.325 57 -42.085 47.615
4 3.375 -86.325 58 -36.555 47.615
4 3.375 -86.325 59 -36.555 75.265
4 3.375 -86.325 60 -36.555 53.145
4 3.375 -86.325 61 -36.555 64.205
4 3.375 -86.325 62 -36.555 69.735
4 3.375 -86.325 63 -36.555 58.675
5 3.375 -42.085 0 -36.555 42.085
5 3.375 -42.085 1 -36.555 36.555
5 3.375 -42.085 2 -36.555 31.025
5 3.375 -42.085 3 -36.555 25.495
5 3.375 -42.085 4 -36.555 14.435
5 3.375 -42.085 5 -36.555 19.965
5 3.375 -42.085 6 -42.085 42.085
5 3.375 -42.085 7 -42.085 36.555
5 3.375 -42.085 8 -42.085 31.025
5 3.375 -42.085 9 -42.085 25.495
5 3.375 -42.085 10 -36.555 8.905
5 3.375 -42.085 11 -42.085 19.965
5 3.375 -42.085 12 -42.085 14.435
5 3.375 -42.085 13 -42.085 8.905
5 3.375 -42.085 14 -42.085 3.375
5 3.375 -42.085 15 -31.025 3.375
5 3.375 -42.085 16 -36.555 3.375
5 3.375 -42.085 17 -31.025 8.905
5 3.375 -42.085 18 -31.025 14.435
5 3.375 -42.085 19 -31.025 25.495
5 3.375 -42.085 20 -31.025 19.965
5 3.375 -42.085 21 -31.025 36.555
5 3.375 -42.085 22 -31.025 31.025
5 3.375 -42.085 23 -25.495 19.965
5 3.375 -42.085 24 -31.025 42.085
5 3.375 -42.085 25 -25.495 8.905
5 3.375 -42.085 26 -25.495 14.435
5 3.375 -42.085 27 -25.495 31.025
5 3.375 -42.085 28 -25.495 25.495
5 3.375 -42.085 29 -25.495 36.555
5 3.375 -42.085 30 -25.495 42.085
5 3.375 -42.085 31 -19.965 25.495
5 3.375 -42.085 32 -25.495 3.375
5 3.375 -42.085 33 -19.965 19.965
5 3.375 -42.085 34 -19.965 14.435
5 3.375 -42.085 35 -19.965 31.025
5 3.375 -42.085 36 -19.965 36.555
5 3.375 -42.085 37 -19.965 8.905
5 3.375 -42.085 38 -19.965 42.085
5 3.375 -42.085 39 -14.435 42.085
5 3.375 -42.085 40 -19.965 3.375
5 3.375 -42.085 41 -14.435 36.555
5 3.375 -42.085 42 -14.435 31.025
5 3.375 -42.085 43 -14.435 19.965
5 3.375 -42.085 44 -14.435 14.435
5 3.375 -42.085 45 -14.435 25.495
5 3.375 -42.085 46 -14.435 3.375
5 3.375 -42.085 47 -3.375 3.375
5 3.375 -42.085 48 -8.905 3.375
5 3.375 -42.085 49 -3.375 8.905
5 3.375 -42.085 50 -3.375 14.435
5 3.375 -42.085 51 -3.375 19.965
5 3.375 -42.085 52 -14.435 8.905
5 3.375 -42.085 53 -8.905 8.905
5 3.375 -42.085 54 -3.375 25.495
5 3.375 -42.085 55 -3.375 31.025
5 3.375 -42.085 56 -3.375 36.555
5 3.375 -42.085 57 -3.375 42.085
5 3.375 -42.085 58 -8.905 42.085
5 3.375 -42.085 59 -8.905 14.435
5 3.375 -42.085 60 -8.905 19.965
5 3.375 -42.085 61 -8.905 25.495
5 3.375 -42.085 62 -8.905 31.025
5 3.375 -42.085 63 -8.905 36.555
6 47.615 -86.325 0 -53.145 58.675
6 47.615 -86.325 1 -53.145 53.145
6 47.615 -86.325 2 -53.145 64.205
6 47.615 -86.325 3 -53.145 69.735
6 47.615 -86.325 4 -53.145 75.265
6 47.615 -86.325 5 -53.145 47.615
6 47.615 -86.325 6 -47.615 75.265
6 47.615 -86.325 7 -58.675 47.615
6 47.615 -86.325 8 -47.615 69.735
6 47.615 -86.325 9 -58.675 53.145
6 47.615 -86.325 10 -47.615 80.795
6 47.615 -86.325 11 -53.145 80.795
6 47.615 -86.325 12 -47.615 64.205
6 47.615 -86.325 13 -47.615 58.675
6 47.615 -86.325 14 -47.615 53.145
6 47.615 -86.325 15 -47.615 47.615
6 47.615 -86.325 16 -47.615 86.325
6 47.615 -86.325 17 -53.145 86.325
6 47.615 -86.325 18 -64.205 47.615
6 47.615 -86.325 19 -58.675 58.675
6 47.615 -86.325 20 -64.205 53.145
6 47.615 -86.325 21 -58.675 64.205
6 47.615 -86.325 22 -58.675 69.735
6 47.615 -86.325 23 -58.675 75.265
6 47.615 -86.325 24 -69.735 47.615
6 47.615 -86.325 25 -58.675 80.795
6 47.615 -86.325 26 -58.675 86.325
6 47.615 -86.325 27 -64.205 58.675
6 47.615 -86.325 28 -75.265 47.615
6 47.615 -86.325 29 -69.735 53.145
6 47.615 -86.325 30 -75.265 53.145
6 47.615 -86.325 31 -64.205 64.205
6 47.615 -86.325 32 -64.205 86.325
6 47.615 -86.325 33 -69.735 58.675
6 47.615 -86.325 34 -64.205 69.735
6 47.615 -86.325 35 -64.205 75.265
6 47.615 -86.325 36 -75.265 58.675
6 47.615 -86.325 37 -64.205 80.795
6 47.615 -86.325 38 -69.735 64.205
6 47.615 -86.325 39 -80.795 47.615
6 47.615 -86.325 40 -86.325 86.325
6 47.615 -86.325 41 -69.735 69.735
6 47.615 -86.325 42 -86.325 47.615
6 47.615 -86.325 43 -69.735 75.265
6 47.615 -86.325 44 -80.795 86.325
6 47.615 -86.325 45 -69.735 86.325
6 47.615 -86.325 46 -69.735 80.795
6 47.615 -86.325 47 -86.325 80.795
6 47.615 -86.325 48 -75.265 86.325
6 47.615 -86.325 49 -86.325 75.265
6 47.615 -86.325 50 -80.795 80.795
6 47.615 -86.325 51 -86.325 69.735
6 47.615 -86.325 52 -75.265 80.795
6 47.615 -86.325 53 -80.795 75.265
6 47.615 -86.325 54 -86.325 64.205
6 47.615 -86.325 55 -86.325 58.675
6 47.615 -86.325 56 -80.795 69.735
6 47.615 -86.325 57 -86.325 53.145
6 47.615 -86.325 58 -75.265 75.265
6 47.615 -86.325 59 -80.795 64.205
6 47.615 -86.325 60 -75.265 69.735
6 47.615 -86.325 61 -80.795 58.675
6 47.615 -86.325 62 -80.795 53.145
6 47.615 -86.325 63 -75.265 64.205
7 47.615 -42.085 0 -80.795 36.555
7 47.615 -42.085 1 -75.265 25.495
7 47.615 -42.085 2 -80.795 31.025
7 47.615 -42.085 3 -86.325 36.555
7 47.615 -42.085 4 -80.795 25.495
7 47.615 -42.085 5 -75.265 14.435
7 47.615 -42.085 6 -75.265 19.965
7 47.615 -42.085 7 -80.795 19.965
7 47.615 -42.085 8 -86.325 31.025
7 47.615 -42.085 9 -86.325 25.495
7 47.615 -42.085 10 -75.265 8.905
7 47.615 -42.085 11 -80.795 14.435
7 47.615 -42.085 12 -86.325 19.965
7 47.615 -42.085 13 -80.795 8.905
7 47.615 -42.085 14 -86.325 14.435
7 47.615 -42.085 15 -75.265 3.375
7 47.615 -42.085 16 -86.325 8.905
7 47.615 -42.085 17 -69.735 8.905
7 47.615 -42.085 18 -69.735 3.375
7 47.615 -42.085 19 -69.735 14.435
7 47.615 -42.085 20 -80.795 3.375
7 47.615 -42.085 21 -69.735 19.965
7 47.615 -42.085 22 -86.325 42.085
7 47.615 -42.085 23 -80.795 42.085
7 47.615 -42.085 24 -86.325 3.375
7 47.615 -42.085 25 -64.205 8.905
7 47.615 -42.085 26 -69.735 25.495
7 47.615 -42.085 27 -64.205 14.435
7 47.615 -42.085 28 -75.265 31.025
7 47.615 -42.085 29 -69.735 31.025
7 47.615 -42.085 30 -75.265 36.555
7 47.615 -42.085 31 -64.205 25.495
7 47.615 -42.085 32 -64.205 19.965
7 47.615 -42.085 33 -69.735 36.555
7 47.615 -42.085 34 -64.205 3.375
7 47.615 -42.085 35 -64.205 31.025
7 47.615 -42.085 36 -75.265 42.085
7 47.615 -42.085 37 -58.675 8.905
7 47.615 -42.085 38 -58.675 3.375
7 47.615 -42.085 39 -58.675 14.435
7 47.615 -42.085 40 -69.735 42.085
7 47.615 -42.085 41 -58.675 25.495
7 47.615 -42.085 42 -58.675 19.965
7 47.615 -42.085 43 -58.675 31.025
7 47.615 -42.085 44 -64.205 36.555
7 47.615 -42.085 45 -64.205 42.085
7 47.615 -42.085 46 -53.145 3.375
7 47.615 -42.085 47 -47.615 3.375
